id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
8613,63,44.8,118074,1997,жен.,ср. специальное,34470.0,0,82.26,0,низкий,1,1,0.0072,-2.14,185000.0,0.374,3,0
8614,72,102.7,895081,1977,жен.,среднее,81238.0,0,96.634,0,средний,1,0,0.0088,-0.78,180000.0,0.978,3,0
8615,91,52.1,299712,1956,муж.,ср. общ.,44470.0,0,94.559,0,средний,1,1,0.0089,-0.67,229000.0,0.193,4,0
8616,45,82.0,119399,1971,жен.,высшее,78696.0,0,96.934,0,NA,1,0,0.0072,0.08,20000.0,0.543,1,0
8617,26,56.7,1067148,1948,муж.,NA,10693.0,0,84.625,0,средний,1,1,0.0071,-1.75,100000.0,0.85,2,0
8618,49,56.2,2149893,1955,жен.,ср. специальное,59075.0,0,104.475,0,низкий,0,1,0.0096,-0.21,121000.0,0.061,1,0
8619,71,67.3,972865,1987,жен.,высшее,48594.0,0,110.072,0,средний,1,1,0.0078,0.41,36000.0,0.889,1,1
8620,18,80.5,2042309,1968,муж.,высшее,48888.0,1,91.636,1,низкий,1,1,0.0096,-0.51,88000.0,0.126,1,0
8621,76,69.5,275533,1960,жен.,среднее,24372.0,0,105.557,0,низкий,1,0,0.0091,2.42,67000.0,0.131,1,0
8622,23,44.7,553884,1956,жен.,NA,32069.0,0,103.455,0,средний,0,0,0.0076,-1.92,272000.0,0.557,3,0
8623,46,48.9,739594,1987,жен.,среднее,44440.0,0,103.821,0,высокий,1,0,0.0091,-1.68,59000.0,0.882,2,0
8624,28,51.1,1487789,1961,жен.,среднее,21063.0,1,113.828,0,средний,1,1,0.0074,-1.94,30000.0,0.448,4,0
8625,90,58.9,1319588,1974,муж.,неоконч. высшее,43949.0,0,91.029,0,средний,0,1,0.0084,-1.38,225000.0,0.268,4,0
8626,75,84.2,252148,1997,жен.,высшее,45927.0,0,124.956,1,низкий,1,0,0.0076,2.3,190000.0,0.208,3,0
8627,89,62.7,1231198,1992,жен.,уч. степень,32514.0,0,105.837,0,средний,1,1,0.0081,2.18,156000.0,0.948,1,0
8628,51,73.5,1978889,1982,муж.,ср. специальное,29104.0,1,93.44,0,средний,0,0,0.0079,0.77,253000.0,0.697,2,0
8629,36,116.1,1355496,1981,муж.,уч. степень,31288.0,0,114.623,0,низкий,1,0,0.0077,-2.45,96000.0,0.849,2,0
8630,31,36.9,1758383,2002,жен.,среднее,31791.0,1,115.823,0,высокий,1,0,0.0085,-0.19,150000.0,0.366,4,0
8631,90,105.9,1338928,2002,муж.,среднее,43014.0,0,122.458,0,низкий,0,1,0.0089,-1.44,111000.0,0.821,1,0
8632,19,59.4,304093,1957,жен.,неоконч. высшее,28602.0,0,104.639,0,низкий,0,1,0.0079,-2.45,226000.0,0.248,2,0
8633,72,51.4,1896005,1988,жен.,среднее,66631.0,1,100.513,0,средний,1,1,0.0095,-1.91,191000.0,0.697,3,0
8634,87,101.7,319000,1966,муж.,уч. степень,84504.0,1,101.784,0,средний,1,1,0.0092,1.47,141000.0,0.473,3,1
8635,86,44.1,329192,1998,жен.,NA,25010.0,0,99.983,0,средний,1,1,0.007,-1.29,70000.0,0.097,5,0
8636,24,38.4,812170,1987,муж.,среднее,14443.0,1,92.487,0,средний,1,0,0.0089,1.49,41000.0,0.842,1,0
8637,28,67.1,1170637,1982,жен.,ср. специальное,23462.0,0,95.83,0,низкий,1,1,0.0088,-1.31,128000.0,0.432,2,0
8638,15,67.0,1482364,1976,жен.,среднее,34157.0,0,116.094,0,средний,0,0,0.0093,-0.83,45000.0,0.205,1,0
8639,35,89.9,2165719,1969,жен.,среднее,16417.0,0,98.309,0,средний,1,1,0.0074,-0.8,29000.0,0.938,1,0
8640,17,100.2,373679,2000,жен.,среднее,44137.0,0,101.76,0,высокий,1,1,0.0072,3.22,158000.0,0.394,4,0
8641,27,61.9,886980,1959,жен.,NA,77960.0,0,94.549,0,средний,1,1,0.0072,-2.0,83000.0,0.051,2,0
8642,37,49.4,1855560,1974,муж.,NA,47503.0,0,102.355,0,низкий,1,0,0.0078,-1.71,261000.0,0.382,1,0
8643,71,41.6,1536251,1971,жен.,ср. специальное,25333.0,0,106.136,0,средний,1,0,0.007,1.86,65000.0,0.685,1,0
8644,76,64.4,1801458,1985,муж.,ср. специальное,79715.0,0,81.418,0,средний,1,0,0.0079,4.45,119000.0,0.486,2,0
8645,47,65.6,1790848,1973,муж.,NA,15488.0,0,112.095,0,средний,1,0,0.0093,3.16,36000.0,0.978,1,0
8646,71,67.9,791881,1986,муж.,среднее,21846.0,1,98.712,0,низкий,1,1,0.009,-2.86,202000.0,0.717,1,0
8647,96,70.0,1155334,1979,муж.,высшее,32347.0,0,101.824,0,средний,1,1,0.009,-0.47,115000.0,0.168,2,0
8648,32,106.9,856159,2002,жен.,среднее,30856.0,0,89.712,0,низкий,1,1,0.009,-1.69,143000.0,0.36,2,0
8649,79,42.1,879385,1972,муж.,уч. степень,34044.0,0,102.61,0,высокий,1,1,0.0088,2.03,37000.0,0.102,4,0
8650,13,28.0,1552974,1972,муж.,NA,108105.0,0,116.956,0,высокий,0,1,0.0095,-1.77,10000.0,0.227,4,0
8651,12,78.7,1883824,1991,муж.,ср. общ.,23773.0,0,110.419,0,высокий,0,0,0.0081,-2.58,125000.0,0.828,3,0
8652,71,61.5,218891,1987,жен.,высшее,96443.0,0,98.265,0,средний,1,0,0.0073,0.99,124000.0,0.127,3,0
8653,90,66.2,2027872,1970,муж.,неоконч. высшее,19505.0,0,100.942,0,низкий,1,0,0.0076,0.67,148000.0,0.182,1,0
8654,38,87.9,1741317,1946,муж.,ср. общ.,46017.0,1,108.43,0,средний,0,1,0.0074,-2.24,103000.0,0.158,1,0
8655,58,42.2,913288,1960,муж.,неоконч. высшее,56316.0,0,88.787,0,высокий,1,0,0.0078,-2.75,84000.0,0.193,4,0
8656,41,60.9,278208,1983,муж.,уч. степень,26343.0,0,110.722,1,средний,0,1,0.0088,-1.76,125000.0,0.79,4,0
8657,69,54.8,1257281,2002,жен.,начальное,32855.0,1,105.266,0,средний,1,1,0.0074,-2.88,262000.0,0.803,1,0
8658,87,64.1,1423378,1988,NA,ср. специальное,67389.0,1,112.15,0,средний,1,1,0.0075,-1.3,119000.0,0.964,2,0
8659,33,73.5,593075,1989,жен.,NA,42644.0,0,113.12,0,высокий,1,0,0.0078,0.24,11000.0,0.032,5,0
8660,31,53.7,1538578,1984,жен.,неоконч. высшее,42469.0,1,92.624,0,низкий,0,1,0.0094,-3.56,227000.0,0.601,1,0
8661,83,70.7,1712382,1982,жен.,ср. специальное,40671.0,1,110.045,0,низкий,1,1,0.0074,0.02,61000.0,0.852,2,0
8662,50,75.9,744180,1988,муж.,уч. степень,33272.0,0,105.835,0,низкий,0,0,0.0088,0.08,71000.0,0.075,2,0
8663,45,91.9,837147,1984,жен.,ср. специальное,66779.0,0,101.246,0,высокий,1,0,0.0084,-3.03,151000.0,0.172,2,0
8664,60,46.2,1322390,1972,муж.,начальное,47527.0,0,106.123,0,средний,1,1,0.0077,-0.53,229000.0,0.985,1,0
8665,55,86.9,1151386,1993,муж.,неоконч. высшее,37821.0,0,99.642,0,средний,1,0,0.0075,0.88,78000.0,0.828,1,0
8666,77,55.1,1938109,1969,жен.,ср. специальное,27879.0,1,105.571,0,высокий,1,0,0.0081,2.39,117000.0,0.205,2,0
8667,18,58.1,1188417,1982,жен.,высшее,41409.0,0,81.029,0,низкий,1,1,0.0079,-0.58,110000.0,0.013,2,0
8668,22,60.8,1853679,1997,муж.,ср. общ.,34793.0,1,118.279,0,средний,1,1,0.0079,-0.65,243000.0,0.5,2,0
8669,41,81.3,1648453,1969,муж.,высшее,26595.0,0,117.394,0,высокий,1,0,0.0075,-4.13,150000.0,0.739,4,0
8670,26,68.8,532868,1986,муж.,ср. специальное,15375.0,1,103.789,0,высокий,0,1,0.0088,0.53,77000.0,0.371,1,0
8671,85,43.7,830172,1982,жен.,неоконч. высшее,52986.0,0,121.73,0,средний,1,0,0.0076,-2.31,28000.0,0.798,1,0
8672,72,108.5,1046814,1978,муж.,ср. специальное,20776.0,0,132.986,0,средний,0,1,0.0085,-1.4,88000.0,0.949,3,0
8673,76,93.9,688697,1980,жен.,уч. степень,59211.0,1,102.324,0,высокий,1,0,0.0074,-0.83,43000.0,0.945,2,0
8674,92,67.6,1506088,1983,жен.,среднее,74416.0,0,108.777,0,высокий,1,0,0.0091,-1.27,157000.0,0.777,2,0
8675,19,42.4,1051324,1963,жен.,неоконч. высшее,64049.0,1,86.684,0,высокий,1,0,0.0075,0.85,77000.0,0.122,2,0
8676,92,69.4,1211733,1980,NA,среднее,19434.0,0,109.723,0,низкий,0,0,0.0084,0.92,13000.0,0.112,4,0
8677,54,53.6,1868552,1963,муж.,высшее,44899.0,1,106.352,0,высокий,1,1,0.0089,0.85,131000.0,0.794,2,0
8678,26,64.3,2025154,1988,муж.,среднее,55164.0,0,88.719,0,средний,1,1,0.0083,0.66,229000.0,0.882,1,0
8679,39,67.8,458673,1967,муж.,ср. общ.,37843.0,1,104.513,0,низкий,1,0,0.007,-0.25,71000.0,0.565,1,0
8680,75,65.1,481314,1999,муж.,ср. специальное,61101.0,1,86.4,0,средний,1,1,0.0084,0.75,11000.0,0.835,5,0
8681,64,71.1,957142,1967,жен.,уч. степень,68628.0,0,111.113,0,низкий,1,0,0.0081,3.39,70000.0,0.612,5,0
8682,33,70.6,1465872,1986,жен.,начальное,57841.0,0,107.842,0,средний,0,1,0.0094,-3.29,145000.0,0.269,3,0
8683,44,81.6,742930,1970,жен.,среднее,15312.0,0,86.73,0,высокий,1,0,0.0071,0.2,135000.0,0.277,1,0
8684,10,64.4,407384,1997,жен.,ср. специальное,79246.0,1,101.388,0,высокий,1,1,0.0078,0.79,222000.0,0.202,1,0
8685,16,76.5,1259966,1970,муж.,ср. общ.,52718.0,0,91.343,0,средний,1,0,0.0083,1.01,101000.0,0.148,2,0
8686,95,69.1,1939472,1966,муж.,среднее,65187.0,0,93.9,0,низкий,1,0,0.007,2.56,24000.0,0.962,5,0
8687,31,97.3,2198333,1975,муж.,высшее,30229.0,0,89.116,0,низкий,1,1,0.0082,0.86,64000.0,0.794,2,0
8688,87,100.2,720191,1962,муж.,неоконч. высшее,21214.0,0,101.93,0,средний,1,0,0.0086,2.32,15000.0,0.324,2,0
8689,65,79.1,870594,1979,муж.,среднее,60814.0,0,110.406,0,низкий,1,1,0.0089,3.36,97000.0,0.062,3,0
8690,96,55.4,333003,1981,муж.,высшее,32321.0,0,99.723,0,средний,1,1,0.0072,1.42,20000.0,0.906,3,0
8691,56,97.3,103924,1974,муж.,высшее,65539.0,0,122.011,0,низкий,0,0,0.0074,-0.44,10000.0,0.103,2,0
8692,80,62.7,754215,1989,муж.,NA,13899.0,0,95.852,0,низкий,1,1,0.0074,-2.78,150000.0,0.821,2,0
8693,22,60.2,1077357,2002,жен.,высшее,38100.0,0,109.429,0,низкий,1,0,0.0074,0.49,125000.0,0.15,3,0
8694,15,78.7,1756857,1949,жен.,среднее,44518.0,0,98.776,0,низкий,1,0,0.0092,0.3,41000.0,0.493,1,0
8695,96,70.1,655262,1973,жен.,уч. степень,25663.0,0,108.655,0,средний,1,1,0.0079,-1.19,88000.0,0.156,2,0
8696,39,59.6,1848458,2002,муж.,высшее,10388.0,0,103.737,0,средний,1,1,0.0079,-1.96,136000.0,0.827,2,0
8697,58,32.8,2086352,1953,жен.,неоконч. высшее,44912.0,0,113.503,0,низкий,1,1,0.0075,-1.3,18000.0,0.981,1,0
8698,33,73.7,760894,1986,муж.,среднее,56149.0,0,115.484,0,средний,1,0,0.0069,3.39,187000.0,0.004,4,0
8699,47,65.9,1435574,1977,муж.,ср. специальное,44357.0,0,110.712,0,низкий,1,0,0.0093,1.88,56000.0,0.547,2,0
8700,74,63.7,1352562,1976,муж.,среднее,20960.0,0,99.935,0,низкий,1,1,0.0094,0.11,103000.0,0.975,4,0
8701,59,70.7,1046935,1998,жен.,ср. общ.,59277.0,1,88.014,0,средний,1,0,0.0077,1.05,19000.0,0.951,1,0
8702,38,50.2,1669456,1976,жен.,среднее,105961.0,0,96.365,0,средний,1,0,0.0078,2.65,70000.0,0.675,3,0
8703,80,101.9,1688589,1965,жен.,неоконч. высшее,32390.0,0,112.803,0,высокий,1,0,0.0087,-0.87,270000.0,0.754,1,0
8704,24,42.9,723247,1990,муж.,высшее,27492.0,0,85.075,0,средний,1,1,0.0075,0.93,149000.0,0.636,2,0
8705,92,77.4,1856859,1978,жен.,ср. общ.,42807.0,0,118.194,0,средний,1,0,0.0079,-3.74,84000.0,0.577,4,0
8706,35,118.7,1122799,2001,муж.,неоконч. высшее,42904.0,0,103.465,0,высокий,1,0,0.0079,-1.15,85000.0,0.614,3,0
8707,91,94.4,160839,1978,жен.,среднее,63100.0,0,101.433,0,низкий,1,1,0.0071,-1.78,96000.0,0.197,2,0
8708,30,107.3,1244137,1968,жен.,ср. специальное,22412.0,1,115.917,0,высокий,1,1,0.0081,-2.19,44000.0,0.119,2,1
8709,15,71.1,2144568,1983,муж.,среднее,60418.0,1,110.162,0,низкий,0,1,0.0071,1.47,23000.0,0.68,3,0
8710,71,58.6,824884,1987,муж.,среднее,30277.0,0,110.07,0,высокий,1,0,0.0082,-0.2,30000.0,0.734,2,0
8711,88,45.7,1837437,1974,жен.,неоконч. высшее,78793.0,0,116.87,0,средний,0,1,0.0084,-0.09,93000.0,0.312,2,0
8712,26,54.5,1564613,1972,муж.,среднее,51390.0,0,100.961,0,средний,0,0,0.0074,0.3,191000.0,0.818,1,0
8713,62,118.6,2166693,1960,муж.,неоконч. высшее,44363.0,0,104.608,0,средний,1,1,0.0078,0.05,217000.0,0.739,3,0
8714,26,89.1,191750,1964,муж.,ср. общ.,32240.0,0,90.374,0,средний,1,0,0.007,0.71,179000.0,0.2,2,0
8715,88,93.5,301594,1965,жен.,высшее,47086.0,0,101.001,0,низкий,1,1,0.0073,-1.94,168000.0,0.398,2,0
8716,14,35.7,1685666,1973,жен.,высшее,29169.0,0,92.014,0,средний,1,1,0.0092,-1.37,93000.0,0.596,1,0
8717,19,40.4,1793574,1980,муж.,высшее,31665.0,1,99.366,0,средний,1,1,0.009,-1.32,119000.0,0.901,1,0
8718,39,45.6,688524,1970,муж.,ср. специальное,36150.0,0,109.089,0,высокий,1,0,0.0091,-1.7,56000.0,0.03,2,0
8719,94,84.5,794123,1980,жен.,высшее,72702.0,0,107.223,0,низкий,0,0,0.0081,1.81,18000.0,0.156,2,0
8720,83,61.7,569034,1956,муж.,неоконч. высшее,32667.0,0,101.986,0,высокий,1,0,0.0079,-1.22,12000.0,0.996,1,0
8721,26,75.9,1475285,2002,жен.,ср. специальное,16918.0,0,104.691,0,средний,1,1,0.0089,-0.86,253000.0,0.424,1,0
8722,76,85.6,1615269,1976,жен.,ср. специальное,41159.0,0,98.763,0,средний,0,0,0.0082,1.62,146000.0,0.06,3,0
8723,53,47.9,1451052,1980,муж.,начальное,37504.0,1,110.024,0,низкий,0,1,0.0073,-1.44,193000.0,0.908,1,0
8724,42,78.7,1326402,1966,жен.,высшее,15094.0,0,118.357,0,средний,1,0,0.0088,-2.43,61000.0,0.317,4,0
8725,89,68.4,1614479,1963,жен.,неоконч. высшее,23138.0,1,91.644,0,средний,1,0,0.0076,-3.27,16000.0,0.69,1,0
8726,41,70.6,701132,1982,муж.,высшее,54615.0,0,101.625,0,средний,1,1,0.0077,0.5,45000.0,0.397,2,0
8727,55,76.3,391297,1969,муж.,ср. специальное,61210.0,0,105.747,1,средний,0,0,0.0079,-0.86,54000.0,0.0,5,0
8728,39,95.7,2206494,1988,жен.,ср. специальное,65581.0,1,102.496,0,высокий,1,0,0.0081,2.83,176000.0,0.972,1,0
8729,60,71.9,1930182,1958,муж.,ср. специальное,44509.0,1,111.576,0,высокий,0,0,0.0089,0.85,84000.0,0.843,5,0
8730,51,59.3,1140468,1985,муж.,среднее,57419.0,1,108.193,0,средний,0,1,0.0078,0.62,43000.0,0.416,1,0
8731,94,84.9,2209365,1991,муж.,высшее,48673.0,0,97.629,0,высокий,1,1,0.009,-0.43,26000.0,0.29,2,0
8732,70,76.2,1087940,1976,муж.,уч. степень,29447.0,0,96.425,0,средний,0,1,0.0073,3.32,15000.0,0.755,1,0
8733,91,54.6,1611153,1969,жен.,высшее,48469.0,0,100.058,0,высокий,0,1,0.0077,0.15,123000.0,0.309,3,0
8734,45,46.3,163233,2002,муж.,ср. общ.,23677.0,0,101.502,0,низкий,1,0,0.0076,1.74,126000.0,0.62,1,0
8735,53,61.0,210315,1998,муж.,среднее,16216.0,0,110.811,0,NA,0,0,0.0096,1.4,38000.0,0.408,5,0
8736,11,77.4,620925,1974,муж.,ср. общ.,44064.0,1,112.071,0,высокий,1,1,0.0076,-0.18,148000.0,0.61,1,0
8737,67,34.5,1519269,2001,жен.,ср. общ.,23988.0,1,92.36,0,средний,0,0,0.009,1.87,26000.0,0.51,5,0
8738,65,59.3,2161102,1945,жен.,неоконч. высшее,62393.0,1,102.821,0,средний,1,0,0.0092,-0.94,57000.0,0.172,1,0
8739,64,66.4,1153716,1970,муж.,среднее,52315.0,0,92.106,0,низкий,1,1,0.0089,-1.87,32000.0,0.814,1,0
8740,58,69.3,2107138,1982,муж.,ср. специальное,20469.0,0,110.249,0,средний,1,0,0.0091,5.3,115000.0,0.961,1,0
8741,55,108.8,1163857,2002,муж.,среднее,50457.0,1,101.79,0,средний,1,0,0.0086,2.42,102000.0,0.461,4,0
8742,77,66.4,1808717,1976,жен.,высшее,28717.0,0,90.919,0,высокий,1,0,0.007,3.2,127000.0,0.947,1,0
8743,34,46.0,1948730,1972,муж.,высшее,15482.0,0,115.998,0,высокий,0,1,0.0095,0.85,108000.0,0.687,1,0
8744,16,74.3,1701480,2002,муж.,начальное,13051.0,0,98.955,0,низкий,1,1,0.0072,0.31,47000.0,0.173,2,0
8745,20,90.3,121593,1970,жен.,высшее,51521.0,1,110.193,0,низкий,0,1,0.0079,1.68,70000.0,0.902,2,0
8746,41,82.1,1033097,1995,муж.,ср. специальное,22203.0,1,113.963,0,средний,1,1,0.0081,3.89,229000.0,0.447,2,0
8747,32,122.2,1733113,1987,жен.,ср. общ.,29693.0,0,109.846,0,средний,0,1,0.0075,-0.45,91000.0,0.976,1,0
8748,17,75.2,794939,1965,жен.,ср. общ.,51971.0,1,110.186,0,высокий,1,1,0.008,1.92,220000.0,0.814,3,0
8749,47,50.3,1725906,1956,муж.,среднее,24191.0,1,106.433,0,средний,1,1,0.0072,1.22,56000.0,0.415,4,0
8750,30,87.9,1311859,1994,жен.,среднее,22323.0,0,99.818,0,средний,1,1,0.0074,-1.42,13000.0,0.918,5,0
8751,87,52.4,101678,1952,жен.,ср. специальное,28512.0,1,107.56,0,низкий,1,0,0.0081,-0.6,170000.0,0.522,2,0
8752,93,39.9,760855,1959,жен.,высшее,52572.0,0,101.068,0,высокий,0,0,0.0081,1.1,159000.0,0.448,1,0
8753,23,74.5,313588,1992,жен.,ср. специальное,81467.0,1,99.726,1,низкий,1,1,0.008,-3.81,137000.0,0.335,1,0
8754,96,51.2,481982,1984,муж.,высшее,73477.0,1,115.979,0,низкий,1,1,0.0082,2.66,97000.0,0.535,4,0
8755,39,86.4,1718155,2002,муж.,среднее,51489.0,0,100.766,0,низкий,0,1,0.0071,-4.1,31000.0,0.052,2,0
8756,70,87.2,1832229,1996,муж.,высшее,58675.0,0,94.256,0,низкий,0,0,0.0093,-0.24,13000.0,0.304,3,0
8757,45,28.0,728310,1959,жен.,ср. общ.,66919.0,0,94.801,0,низкий,0,1,0.0072,1.93,124000.0,0.933,4,0
8758,10,73.2,1172229,1968,муж.,уч. степень,42122.0,0,102.338,0,средний,1,0,0.0091,-0.99,41000.0,0.36,2,0
8759,71,76.0,752278,1985,жен.,среднее,62119.0,0,99.078,0,средний,1,1,0.0094,4.59,150000.0,0.478,1,0
8760,77,106.1,663349,1977,муж.,среднее,58834.0,1,103.961,0,высокий,1,0,0.0075,1.53,61000.0,0.965,3,0
8761,66,55.6,1929989,1986,муж.,неоконч. высшее,45523.0,1,109.49,0,низкий,0,1,0.0083,0.77,96000.0,0.46,3,0
8762,43,72.1,929022,1976,жен.,неоконч. высшее,72837.0,1,104.637,0,высокий,1,0,0.0081,-0.85,152000.0,0.57,1,0
8763,13,91.2,1566203,1997,жен.,высшее,19552.0,0,90.344,0,NA,0,0,0.0071,-1.79,134000.0,0.86,1,0
8764,36,37.9,708695,1990,муж.,неоконч. высшее,24095.0,1,87.944,0,низкий,1,0,0.0092,-0.38,171000.0,0.648,2,0
8765,63,28.0,1223242,1963,жен.,среднее,41017.0,0,104.906,0,средний,1,1,0.0076,-0.54,22000.0,0.03,2,0
8766,66,93.4,583000,1974,муж.,ср. специальное,29884.0,1,100.066,0,низкий,0,0,0.0078,-0.09,26000.0,0.677,2,0
8767,94,76.4,2019818,1984,жен.,среднее,56390.0,0,88.252,0,средний,0,1,0.0072,-0.15,58000.0,0.684,1,0
8768,78,39.5,658742,1980,жен.,среднее,14101.0,1,90.495,0,высокий,1,1,0.0087,-2.76,30000.0,0.263,2,0
8769,46,80.5,213174,1991,муж.,среднее,37732.0,0,96.028,0,средний,1,1,0.0077,2.52,33000.0,0.909,1,0
8770,12,63.3,1716862,1967,муж.,ср. специальное,67862.0,0,116.091,0,низкий,1,0,0.0086,-4.47,53000.0,0.181,5,0
8771,17,52.2,2120613,1967,жен.,высшее,56925.0,0,104.703,0,средний,0,0,0.0093,-0.85,66000.0,0.349,1,0
8772,64,62.3,718902,1970,жен.,среднее,47004.0,0,106.795,0,средний,1,0,0.0078,1.48,73000.0,0.221,5,0
8773,50,47.2,1238019,1976,жен.,NA,33019.0,0,99.652,0,NA,1,0,0.0076,3.77,91000.0,0.971,3,0
8774,13,90.2,504930,1985,муж.,высшее,31528.0,1,92.508,0,низкий,1,0,0.0085,-0.6,100000.0,0.745,2,0
8775,84,75.5,495713,1990,жен.,ср. общ.,77692.0,1,80.603,0,средний,0,1,0.0079,-2.19,87000.0,0.404,1,0
8776,78,55.3,1756861,1992,жен.,ср. общ.,10404.0,1,105.167,0,низкий,1,1,0.007,3.11,42000.0,0.646,1,0
8777,59,81.4,1955363,1980,жен.,ср. общ.,40474.0,0,114.975,0,низкий,0,1,0.0083,1.96,168000.0,0.799,1,0
8778,93,52.6,1791517,1965,муж.,среднее,38917.0,0,97.078,0,средний,1,1,0.0071,-0.47,60000.0,0.531,1,0
8779,26,72.7,1768660,1974,жен.,высшее,56951.0,0,119.84,0,средний,1,1,0.0092,-0.01,16000.0,0.336,4,0
8780,20,72.5,588533,1993,муж.,высшее,44673.0,0,96.98,0,низкий,1,0,0.0081,3.9,142000.0,0.195,3,0
8781,12,61.5,1979056,1971,жен.,ср. общ.,34731.0,1,103.364,0,средний,1,1,0.0096,-3.66,315000.0,0.378,1,0
